lcl|TRINITY_DN3117_c0_g1_i12:c3422-3222,sp|Q53H47.2|,Q53H47.2,45.098,47.8,4.92e-07
lcl|TRINITY_DN3117_c0_g1_i12:c2906-2742,sp|Q7JQ07.1|,Q7JQ07.1,62.162,47.0,6.14e-07
lcl|TRINITY_DN3117_c0_g1_i13:3226-3456,sp|Q53H47.2|,Q53H47.2,39.394,50.1,1.10e-07
lcl|TRINITY_DN3117_c0_g1_i13:c3422-3222,sp|Q53H47.2|,Q53H47.2,45.098,47.8,4.92e-07
lcl|TRINITY_DN3117_c0_g1_i13:c2906-2742,sp|Q7JQ07.1|,Q7JQ07.1,62.162,47.0,6.14e-07
lcl|TRINITY_DN3117_c0_g1_i10:3226-3456,sp|Q53H47.2|,Q53H47.2,39.394,50.1,1.10e-07
lcl|TRINITY_DN3117_c0_g1_i10:c3422-3222,sp|Q53H47.2|,Q53H47.2,45.098,47.8,4.92e-07
lcl|TRINITY_DN3117_c0_g1_i10:c2906-2742,sp|Q7JQ07.1|,Q7JQ07.1,62.162,47.0,6.14e-07
lcl|TRINITY_DN3131_c1_g1_i5:145-7695,sp|Q99973.2|,Q99973.2,28.650,890,0.0
lcl|TRINITY_DN3131_c1_g1_i1:145-7773,sp|Q99973.2|,Q99973.2,28.623,886,0.0
lcl|TRINITY_DN3131_c1_g1_i3:29-4795,sp|Q99973.2|,Q99973.2,28.848,664,0.0
lcl|TRINITY_DN3131_c1_g1_i2:145-5997,sp|Q99973.2|,Q99973.2,29.415,756,0.0
lcl|TRINITY_DN3169_c0_g1_i1:217-1503,sp|Q9WV60.2|,Q9WV60.2,78.765,657,0.0
lcl|TRINITY_DN3114_c0_g1_i4:87-2288,sp|Q14591.4|,Q14591.4,31.776,79.7,3.49e-14
lcl|TRINITY_DN3114_c0_g1_i2:87-2285,sp|Q14591.4|,Q14591.4,31.776,79.7,3.57e-14
lcl|TRINITY_DN3190_c0_g1_i1:41-886,sp|Q6P5L7.1|,Q6P5L7.1,68.254,77.4,2.04e-15
lcl|TRINITY_DN3190_c0_g1_i2:41-958,sp|Q6P5L7.1|,Q6P5L7.1,68.254,78.2,1.17e-15
lcl|TRINITY_DN3190_c0_g1_i3:296-499,sp|Q9VL63.3|,Q9VL63.3,69.841,54.7,1.53e-09
lcl|TRINITY_DN3133_c0_g1_i1:191-3043,sp|Q8R4Y8.2|,Q8R4Y8.2,29.250,310,5.96e-87
lcl|TRINITY_DN3133_c0_g1_i1:c378-118,sp|Q86VV8.3|,Q86VV8.3,43.243,70.1,1.42e-14
lcl|TRINITY_DN3133_c0_g1_i2:10-6798,sp|Q8R4Y8.2|,Q8R4Y8.2,30.789,832,0.0
lcl|TRINITY_DN3128_c3_g1_i7:c381-1,sp|P14381.1|,P14381.1,31.250,51.2,2.52e-07
lcl|TRINITY_DN3128_c3_g1_i6:c381-1,sp|P14381.1|,P14381.1,31.250,51.2,2.52e-07
lcl|TRINITY_DN3128_c1_g1_i1:286-2136,sp|Q5ZLS7.1|,Q5ZLS7.1,55.102,333,6.86e-106
lcl|TRINITY_DN3128_c1_g1_i1:286-2136,sp|Q5ZLS7.1|,Q5ZLS7.1,32.967,69.7,3.76e-11
lcl|TRINITY_DN3128_c1_g1_i1:2024-2155,sp|Q175F8.1|,Q175F8.1,67.742,47.4,2.41e-07
lcl|TRINITY_DN3128_c1_g1_i1:c398-267,sp|Q175F8.1|,Q175F8.1,59.375,48.5,1.17e-07
lcl|TRINITY_DN3128_c1_g1_i1:c2142-2005,sp|Q175F8.1|,Q175F8.1,57.895,51.2,1.25e-08
lcl|TRINITY_DN3128_c1_g1_i1:c627-280,sp|Q175F8.1|,Q175F8.1,48.315,83.6,8.13e-19
lcl|TRINITY_DN3128_c1_g1_i2:286-2013,sp|Q5ZLS7.1|,Q5ZLS7.1,39.310,375,8.07e-123
lcl|TRINITY_DN3128_c1_g1_i2:1901-2032,sp|Q175F8.1|,Q175F8.1,67.742,47.4,2.41e-07
lcl|TRINITY_DN3128_c1_g1_i2:c398-267,sp|Q175F8.1|,Q175F8.1,59.375,48.5,1.17e-07
lcl|TRINITY_DN3128_c1_g1_i2:c2019-1882,sp|Q175F8.1|,Q175F8.1,57.895,51.2,1.25e-08
lcl|TRINITY_DN3128_c1_g1_i2:c576-280,sp|Q175F8.1|,Q175F8.1,47.253,85.5,9.56e-20
lcl|TRINITY_DN3173_c0_g1_i1:715-933,sp|Q9NYT6.2|,Q9NYT6.2,58.621,79.7,3.79e-18
lcl|TRINITY_DN3173_c0_g1_i1:8-298,sp|Q6ZR52.3|,Q6ZR52.3,57.895,119,1.28e-31
lcl|TRINITY_DN3173_c0_g1_i1:320-886,sp|Q8TF32.2|,Q8TF32.2,54.787,216,2.44e-66
lcl|TRINITY_DN3173_c0_g1_i1:c361-212,sp|Q8N823.2|,Q8N823.2,62.500,70.9,1.74e-15
lcl|TRINITY_DN3173_c0_g1_i2:8-298,sp|Q6ZR52.3|,Q6ZR52.3,57.895,119,1.28e-31
lcl|TRINITY_DN3173_c0_g1_i2:320-466,sp|A6NK53.3|,A6NK53.3,58.333,67.0,3.52e-14
lcl|TRINITY_DN3173_c0_g1_i2:c469-365,sp|G5EBU4.1|,G5EBU4.1,58.824,47.4,1.68e-07
lcl|TRINITY_DN3173_c0_g1_i2:c334-212,sp|P17014.3|,P17014.3,64.103,59.3,1.50e-11
lcl|TRINITY_DN3168_c0_g1_i1:328-2073,sp|Q28E01.1|,Q28E01.1,44.081,475,4.19e-160
lcl|TRINITY_DN3168_c0_g1_i1:c635-324,sp|Q5XHF9.1|,Q5XHF9.1,74.286,114,6.67e-30
lcl|TRINITY_DN3168_c0_g1_i3:352-2097,sp|Q28E01.1|,Q28E01.1,44.081,475,4.19e-160
lcl|TRINITY_DN3168_c0_g1_i3:c659-348,sp|Q5XHF9.1|,Q5XHF9.1,74.286,114,6.67e-30
lcl|TRINITY_DN3105_c2_g1_i1:296-547,sp|Q9IB61.1|,Q9IB61.1,77.143,113,1.66e-33
lcl|TRINITY_DN3130_c0_g1_i1:10-819,sp|Q96J42.1|,Q96J42.1,45.161,78.2,2.09e-15
lcl|TRINITY_DN3130_c0_g1_i1:853-1215,sp|Q96J42.1|,Q96J42.1,35.398,76.3,3.10e-16
lcl|TRINITY_DN3130_c0_g1_i2:10-1158,sp|Q96J42.1|,Q96J42.1,39.336,150,7.61e-41
lcl|TRINITY_DN3108_c0_g1_i1:439-1668,sp|Q7T3C7.2|,Q7T3C7.2,47.043,345,2.65e-115
lcl|TRINITY_DN3108_c0_g1_i1:c1689-1462,sp|Q924D0.2|,Q924D0.2,54.688,79.3,4.98e-18
lcl|TRINITY_DN3174_c0_g1_i1:272-874,sp|P53567.1|,P53567.1,48.649,69.7,3.93e-14
lcl|TRINITY_DN3118_c0_g1_i1:198-1988,sp|Q68CP4.2|,Q68CP4.2,38.843,399,2.42e-130
lcl|TRINITY_DN3140_c0_g1_i4:115-423,sp|Q28986.1|,Q28986.1,41.758,58.5,1.97e-11
lcl|TRINITY_DN3140_c0_g1_i5:115-423,sp|Q28986.1|,Q28986.1,40.659,53.9,1.36e-09
lcl|TRINITY_DN3140_c0_g1_i6:115-423,sp|Q28986.1|,Q28986.1,41.758,58.5,1.97e-11
lcl|TRINITY_DN3140_c0_g1_i1:115-420,sp|Q28988.1|,Q28988.1,33.750,58.2,2.85e-11
lcl|TRINITY_DN3140_c0_g1_i3:117-413,sp|P35479.1|,P35479.1,44.286,70.9,2.95e-16
lcl|TRINITY_DN3140_c0_g1_i3:c356-48,sp|P35479.1|,P35479.1,44.286,70.5,3.91e-16
lcl|TRINITY_DN3140_c0_g1_i9:115-408,sp|P35479.1|,P35479.1,44.444,75.9,2.61e-18
lcl|TRINITY_DN3140_c0_g1_i10:115-420,sp|Q28986.1|,Q28986.1,38.889,51.2,1.33e-08
lcl|TRINITY_DN3132_c0_g1_i4:311-1216,sp|Q5ZLX5.1|,Q5ZLX5.1,76.250,133,2.63e-35
lcl|TRINITY_DN3132_c0_g1_i4:c540-232,sp|Q5ZLX5.1|,Q5ZLX5.1,83.333,92.8,1.02e-22
lcl|TRINITY_DN3132_c0_g1_i5:311-1354,sp|Q5ZLX5.1|,Q5ZLX5.1,76.250,133,6.33e-35
lcl|TRINITY_DN3132_c0_g1_i5:c540-232,sp|Q5ZLX5.1|,Q5ZLX5.1,83.333,92.8,1.02e-22
lcl|TRINITY_DN3132_c0_g1_i2:311-1339,sp|Q5ZLX5.1|,Q5ZLX5.1,76.250,133,5.65e-35
lcl|TRINITY_DN3132_c0_g1_i2:c540-232,sp|Q5ZLX5.1|,Q5ZLX5.1,83.333,92.8,1.02e-22
lcl|TRINITY_DN3139_c1_g1_i5:151-276,sp|Q07840.1|,Q07840.1,77.778,52.8,3.22e-09
lcl|TRINITY_DN3139_c1_g1_i5:c322-182,sp|Q07839.1|,Q07839.1,86.957,49.3,5.91e-08
lcl|TRINITY_DN3139_c1_g1_i6:243-437,sp|Q07839.1|,Q07839.1,68.421,92.8,4.80e-23
lcl|TRINITY_DN3139_c1_g1_i6:c483-343,sp|Q07839.1|,Q07839.1,86.957,49.3,5.91e-08
lcl|TRINITY_DN3139_c1_g1_i1:60-545,sp|Q07839.1|,Q07839.1,68.421,92.4,2.15e-21
lcl|TRINITY_DN3139_c1_g1_i1:c591-451,sp|Q07839.1|,Q07839.1,86.957,49.3,5.91e-08
lcl|TRINITY_DN3139_c1_g1_i3:21-1364,sp|Q4V920.1|,Q4V920.1,41.449,317,4.52e-103
lcl|TRINITY_DN3139_c1_g1_i2:21-1604,sp|Q4V920.1|,Q4V920.1,39.831,381,3.50e-127
lcl|TRINITY_DN3139_c1_g1_i2:c1650-1510,sp|Q07839.1|,Q07839.1,86.957,49.3,5.91e-08
lcl|TRINITY_DN23459_c0_g1_i1:194-694,sp|Q91WK5.2|,Q91WK5.2,47.552,142,1.80e-42
lcl|TRINITY_DN23422_c0_g1_i1:128-3541,sp|P55162.1|,P55162.1,57.597,1328,0.0
lcl|TRINITY_DN23422_c0_g1_i2:128-3562,sp|P55162.1|,P55162.1,57.243,1324,0.0
lcl|TRINITY_DN23422_c0_g1_i3:128-3523,sp|P55162.1|,P55162.1,57.904,1337,0.0
lcl|TRINITY_DN23406_c1_g1_i1:35-118,sp|A6NK53.3|,A6NK53.3,77.778,48.5,4.35e-08
lcl|TRINITY_DN23406_c2_g1_i1:36-572,sp|Q8IYX0.2|,Q8IYX0.2,52.071,185,3.09e-56
lcl|TRINITY_DN23406_c2_g1_i1:c123-1,sp|P85977.1|,P85977.1,55.000,56.2,1.67e-10
lcl|TRINITY_DN65636_c0_g1_i1:27-662,sp|Q9C0G6.3|,Q9C0G6.3,65.049,286,6.88e-88
lcl|TRINITY_DN65677_c0_g2_i1:52-894,sp|F1QGD2.1|,F1QGD2.1,32.340,131,2.98e-35
lcl|TRINITY_DN65627_c0_g1_i1:432-653,sp|Q86T29.1|,Q86T29.1,46.479,69.3,1.65e-14
lcl|TRINITY_DN65681_c0_g1_i1:16-381,sp|Q96RE9.1|,Q96RE9.1,56.303,147,2.36e-41
lcl|TRINITY_DN40252_c0_g1_i4:484-2022,sp|O18993.1|,O18993.1,34.669,293,3.77e-92
lcl|TRINITY_DN40279_c0_g1_i1:15-455,sp|Q8WV07.2|,Q8WV07.2,30.075,60.1,4.54e-11
lcl|TRINITY_DN40233_c0_g1_i1:54-2252,sp|Q86UP3.1|,Q86UP3.1,44.000,505,3.96e-156
lcl|TRINITY_DN40233_c0_g1_i2:54-2099,sp|O73590.2|,O73590.2,51.055,480,2.76e-148
lcl|TRINITY_DN40233_c0_g1_i2:54-2099,sp|O73590.2|,O73590.2,21.643,57.8,3.70e-07
lcl|TRINITY_DN40233_c0_g1_i3:347-778,sp|Q86UP3.1|,Q86UP3.1,41.250,51.6,3.20e-07
lcl|TRINITY_DN40227_c0_g1_i1:139-309,sp|P38795.1|,P38795.1,78.261,48.5,1.79e-07
lcl|TRINITY_DN40227_c0_g1_i2:139-267,sp|P38795.1|,P38795.1,78.261,48.5,9.60e-08
lcl|TRINITY_DN40270_c0_g1_i1:216-500,sp|B5FXA0.1|,B5FXA0.1,56.410,101,1.51e-28
lcl|TRINITY_DN40270_c0_g1_i2:97-381,sp|B5FXA0.1|,B5FXA0.1,56.410,101,1.51e-28
lcl|TRINITY_DN40282_c0_g1_i1:1-120,sp|Q503B7.1|,Q503B7.1,69.231,72.0,8.33e-17
lcl|TRINITY_DN40282_c0_g1_i1:96-575,sp|Q9UPM9.1|,Q9UPM9.1,64.626,212,1.10e-69
lcl|TRINITY_DN40282_c0_g1_i1:c608-360,sp|Q503B7.1|,Q503B7.1,57.143,83.2,2.23e-20
lcl|TRINITY_DN40282_c0_g1_i1:c224-3,sp|Q9UPM9.1|,Q9UPM9.1,64.865,119,1.02e-34
lcl|TRINITY_DN40226_c0_g1_i1:6-1382,sp|Q7ZYD5.1|,Q7ZYD5.1,58.734,578,0.0
lcl|TRINITY_DN40247_c0_g1_i1:24-1313,sp|Q9NRM2.2|,Q9NRM2.2,49.492,361,1.32e-120
lcl|TRINITY_DN40247_c0_g1_i2:319-1221,sp|Q9NRM2.2|,Q9NRM2.2,51.316,217,2.06e-66
lcl|TRINITY_DN40247_c0_g1_i2:24-437,sp|Q9NRM2.2|,Q9NRM2.2,54.545,115,3.24e-30
lcl|TRINITY_DN40209_c0_g1_i1:21-872,sp|Q8NB14.2|,Q8NB14.2,26.022,71.6,1.09e-12
lcl|TRINITY_DN40219_c0_g1_i1:42-1520,sp|Q05B18.1|,Q05B18.1,42.725,340,1.35e-109
lcl|TRINITY_DN25900_c0_g1_i2:6-608,sp|Q96MW7.1|,Q96MW7.1,47.887,74.3,2.21e-14
lcl|TRINITY_DN25975_c0_g1_i1:c191-84,sp|P08043.2|,P08043.2,60.000,51.2,7.92e-09
lcl|TRINITY_DN25952_c0_g1_i1:259-741,sp|B5FX50.1|,B5FX50.1,31.788,68.6,8.77e-14
lcl|TRINITY_DN25928_c0_g1_i2:102-713,sp|Q6DHJ1.1|,Q6DHJ1.1,55.497,224,2.96e-73
lcl|TRINITY_DN25964_c0_g1_i1:366-971,sp|P11233.1|,P11233.1,79.803,321,4.55e-112
lcl|TRINITY_DN25964_c0_g1_i1:c458-324,sp|P36860.1|,P36860.1,76.667,49.3,4.44e-08
lcl|TRINITY_DN25992_c0_g1_i1:81-200,sp|P31009.2|,P31009.2,92.500,79.3,2.97e-19
lcl|TRINITY_DN25992_c0_g1_i1:c97-2,sp|P31009.2|,P31009.2,87.097,58.5,1.24e-11
lcl|TRINITY_DN8720_c0_g1_i1:892-1983,sp|Q6ZQY2.3|,Q6ZQY2.3,32.967,87.8,6.27e-18
lcl|TRINITY_DN8720_c0_g1_i1:892-1983,sp|Q6ZQY2.3|,Q6ZQY2.3,31.034,62.0,2.34e-09
lcl|TRINITY_DN8720_c0_g1_i2:892-1854,sp|Q6ZQY2.3|,Q6ZQY2.3,32.967,88.2,2.53e-18
lcl|TRINITY_DN8720_c0_g1_i2:892-1854,sp|Q6ZQY2.3|,Q6ZQY2.3,31.034,62.4,1.17e-09
lcl|TRINITY_DN8720_c0_g1_i8:1252-2001,sp|Q6ZQY2.3|,Q6ZQY2.3,36.585,73.9,5.38e-14
lcl|TRINITY_DN8720_c0_g1_i8:930-1292,sp|Q0VAA2.2|,Q0VAA2.2,31.776,50.1,4.99e-07
lcl|TRINITY_DN8720_c0_g1_i16:1106-1984,sp|Q6ZQY2.3|,Q6ZQY2.3,36.585,74.3,9.74e-14
lcl|TRINITY_DN8720_c0_g1_i14:148-582,sp|Q6ZQY2.3|,Q6ZQY2.3,33.835,75.9,9.12e-16
lcl|TRINITY_DN8720_c0_g1_i15:930-2000,sp|Q0VAA2.2|,Q0VAA2.2,31.142,105,5.35e-24
lcl|TRINITY_DN8720_c0_g1_i12:145-690,sp|Q0VAA2.2|,Q0VAA2.2,35.227,87.8,2.26e-19
lcl|TRINITY_DN8720_c0_g1_i12:145-690,sp|Q0VAA2.2|,Q0VAA2.2,32.402,62.0,1.86e-10
lcl|TRINITY_DN8720_c0_g1_i13:148-579,sp|Q6ZQY2.3|,Q6ZQY2.3,32.847,75.9,8.33e-16
lcl|TRINITY_DN8747_c1_g1_i1:169-1485,sp|O09173.2|,O09173.2,71.198,668,0.0
lcl|TRINITY_DN8747_c1_g1_i1:c329-159,sp|O09173.2|,O09173.2,82.000,89.0,9.36e-22
lcl|TRINITY_DN8747_c1_g1_i2:169-1485,sp|O09173.2|,O09173.2,71.198,668,0.0
lcl|TRINITY_DN8747_c1_g1_i2:c329-159,sp|O09173.2|,O09173.2,82.000,89.0,9.36e-22
lcl|TRINITY_DN8747_c0_g1_i4:306-614,sp|Q96QK8.1|,Q96QK8.1,52.000,93.2,4.60e-25
lcl|TRINITY_DN8747_c0_g1_i1:324-632,sp|Q96QK8.1|,Q96QK8.1,52.000,93.2,4.60e-25
lcl|TRINITY_DN8785_c0_g1_i5:58-4155,sp|Q8BL74.2|,Q8BL74.2,30.838,233,6.17e-62
lcl|TRINITY_DN8785_c0_g1_i7:58-4095,sp|Q8BL74.2|,Q8BL74.2,30.838,233,6.43e-62
lcl|TRINITY_DN8785_c0_g1_i1:58-4155,sp|Q8BL74.2|,Q8BL74.2,30.838,233,6.17e-62
lcl|TRINITY_DN8785_c0_g1_i2:135-4178,sp|Q8BL74.2|,Q8BL74.2,30.838,233,7.01e-62
lcl|TRINITY_DN8785_c0_g1_i3:135-4262,sp|Q8BL74.2|,Q8BL74.2,30.838,233,7.41e-62
lcl|TRINITY_DN8785_c0_g1_i18:58-4071,sp|Q8BL74.2|,Q8BL74.2,30.838,233,6.21e-62
lcl|TRINITY_DN8785_c0_g1_i16:58-4011,sp|Q8BL74.2|,Q8BL74.2,30.838,233,3.41e-62
lcl|TRINITY_DN8785_c0_g1_i14:58-4101,sp|Q8BL74.2|,Q8BL74.2,30.838,233,7.01e-62
lcl|TRINITY_DN8785_c0_g1_i15:58-4101,sp|Q8BL74.2|,Q8BL74.2,30.838,233,7.01e-62
lcl|TRINITY_DN8785_c0_g1_i12:58-4071,sp|Q8BL74.2|,Q8BL74.2,30.838,233,6.21e-62
lcl|TRINITY_DN8785_c0_g1_i13:58-4185,sp|Q8BL74.2|,Q8BL74.2,30.838,233,7.41e-62
lcl|TRINITY_DN8785_c0_g1_i11:135-4178,sp|Q8BL74.2|,Q8BL74.2,30.838,233,7.01e-62
lcl|TRINITY_DN8782_c3_g1_i1:97-207,sp|Q8NDW4.1|,Q8NDW4.1,70.270,57.0,8.74e-11
lcl|TRINITY_DN8782_c3_g1_i1:c136-2,sp|Q3ZCX4.2|,Q3ZCX4.2,70.213,67.8,1.92e-14
lcl|TRINITY_DN8782_c3_g1_i1:c171-22,sp|Q3ZCX4.2|,Q3ZCX4.2,67.925,73.2,2.90e-16
lcl|TRINITY_DN8782_c0_g1_i4:121-348,sp|A6NNF4.4|,A6NNF4.4,65.476,106,1.29e-27
lcl|TRINITY_DN8782_c0_g1_i5:36-122,sp|P18745.1|,P18745.1,74.074,47.0,1.83e-07
lcl|TRINITY_DN8782_c0_g1_i5:288-374,sp|Q6NX49.1|,Q6NX49.1,75.000,50.1,1.66e-08
lcl|TRINITY_DN8782_c0_g1_i5:c298-203,sp|Q6ZS27.1|,Q6ZS27.1,75.000,56.2,1.31e-10
lcl|TRINITY_DN8782_c0_g1_i5:c230-108,sp|A8MTY0.3|,A8MTY0.3,67.500,60.1,8.71e-12
lcl|TRINITY_DN8782_c0_g1_i6:315-401,sp|Q9BXA9.2|,Q9BXA9.2,66.667,46.6,2.08e-07
lcl|TRINITY_DN8782_c0_g1_i6:c325-230,sp|Q6ZS27.1|,Q6ZS27.1,75.000,56.2,1.31e-10
lcl|TRINITY_DN8782_c0_g1_i6:c169-68,sp|Q8TAQ5.1|,Q8TAQ5.1,61.765,47.4,1.55e-07
lcl|TRINITY_DN8782_c0_g1_i1:202-294,sp|Q96GC6.2|,Q96GC6.2,60.000,49.3,2.86e-08
lcl|TRINITY_DN8782_c0_g1_i1:12-221,sp|Q14591.4|,Q14591.4,61.429,99.8,2.59e-25
lcl|TRINITY_DN8782_c0_g1_i1:c160-2,sp|Q14591.4|,Q14591.4,63.636,80.5,1.01e-18
lcl|TRINITY_DN8782_c0_g1_i1:c260-153,sp|O75346.2|,O75346.2,76.471,56.6,9.24e-11
lcl|TRINITY_DN8782_c0_g1_i2:577-729,sp|Q8IYX0.2|,Q8IYX0.2,69.388,72.8,4.16e-16
lcl|TRINITY_DN8782_c0_g1_i2:177-356,sp|A2VDQ7.1|,A2VDQ7.1,47.368,73.6,3.14e-16
lcl|TRINITY_DN8782_c0_g1_i2:c467-342,sp|A8MTY0.3|,A8MTY0.3,65.854,57.0,1.08e-10
lcl|TRINITY_DN8782_c0_g1_i2:c158-57,sp|Q8TF32.2|,Q8TF32.2,57.576,48.1,7.82e-08
lcl|TRINITY_DN8782_c0_g1_i2:c670-440,sp|A6NNF4.4|,A6NNF4.4,58.929,76.3,2.58e-22
lcl|TRINITY_DN8782_c0_g1_i2:c670-440,sp|A6NNF4.4|,A6NNF4.4,78.571,48.1,2.58e-22
lcl|TRINITY_DN8782_c0_g1_i2:c670-440,sp|A6NNF4.4|,A6NNF4.4,51.471,72.4,1.95e-15
lcl|TRINITY_DN8782_c0_g1_i2:c247-152,sp|B2RUI1.2|,B2RUI1.2,71.875,53.9,7.86e-10
lcl|TRINITY_DN8782_c0_g1_i3:121-348,sp|A6NNF4.4|,A6NNF4.4,61.905,99.8,3.86e-25
lcl|TRINITY_DN8782_c0_g1_i8:367-459,sp|Q96GC6.2|,Q96GC6.2,60.000,49.3,2.86e-08
lcl|TRINITY_DN8782_c0_g1_i8:c325-230,sp|Q6ZS27.1|,Q6ZS27.1,75.000,56.2,1.31e-10
lcl|TRINITY_DN8782_c0_g1_i8:c169-68,sp|Q8TAQ5.1|,Q8TAQ5.1,61.765,47.4,1.55e-07
lcl|TRINITY_DN8782_c0_g1_i8:c425-318,sp|O75346.2|,O75346.2,76.471,56.6,9.24e-11
lcl|TRINITY_DN8782_c0_g1_i22:36-122,sp|P18745.1|,P18745.1,74.074,47.0,1.83e-07
lcl|TRINITY_DN8782_c0_g1_i22:288-374,sp|Q6NX49.1|,Q6NX49.1,71.429,47.8,9.88e-08
lcl|TRINITY_DN8782_c0_g1_i22:c298-203,sp|Q6ZS27.1|,Q6ZS27.1,75.000,56.2,1.31e-10
lcl|TRINITY_DN8782_c0_g1_i22:c230-108,sp|A8MTY0.3|,A8MTY0.3,67.500,60.1,8.71e-12
lcl|TRINITY_DN8782_c0_g1_i20:36-122,sp|P18745.1|,P18745.1,74.074,47.0,1.83e-07
lcl|TRINITY_DN8782_c0_g1_i20:288-374,sp|Q14591.4|,Q14591.4,60.714,45.4,6.55e-07
lcl|TRINITY_DN8782_c0_g1_i20:c298-203,sp|Q6ZS27.1|,Q6ZS27.1,75.000,56.2,1.31e-10
lcl|TRINITY_DN8782_c0_g1_i20:c230-108,sp|A8MTY0.3|,A8MTY0.3,67.500,60.1,8.71e-12
lcl|TRINITY_DN8782_c0_g1_i18:56-226,sp|P08045.1|,P08045.1,68.519,82.0,2.90e-19
lcl|TRINITY_DN8782_c0_g1_i19:29-172,sp|Q14591.4|,Q14591.4,58.696,66.2,6.42e-14
lcl|TRINITY_DN8782_c0_g1_i19:222-401,sp|Q6ZS27.1|,Q6ZS27.1,72.414,50.8,2.18e-13
lcl|TRINITY_DN8782_c0_g1_i19:222-401,sp|Q6ZS27.1|,Q6ZS27.1,59.259,43.5,2.18e-13
lcl|TRINITY_DN8782_c0_g1_i19:c358-158,sp|Q8TF32.2|,Q8TF32.2,64.516,46.2,7.12e-12
lcl|TRINITY_DN8782_c0_g1_i19:c358-158,sp|Q8TF32.2|,Q8TF32.2,61.538,43.1,7.12e-12
lcl|TRINITY_DN8782_c0_g1_i16:121-261,sp|Q9UFB7.3|,Q9UFB7.3,58.696,58.5,3.41e-11
lcl|TRINITY_DN8782_c0_g1_i16:351-455,sp|Q8TF32.2|,Q8TF32.2,78.125,55.8,1.89e-10
lcl|TRINITY_DN8782_c0_g1_i17:303-407,sp|Q8TF32.2|,Q8TF32.2,78.125,55.8,1.89e-10
lcl|TRINITY_DN8782_c0_g1_i17:c326-225,sp|P35789.4|,P35789.4,69.697,48.5,7.16e-08
lcl|TRINITY_DN8782_c0_g1_i14:623-763,sp|A6NP11.4|,A6NP11.4,77.778,47.8,2.08e-07
lcl|TRINITY_DN8782_c0_g1_i14:177-323,sp|Q14591.4|,Q14591.4,66.667,77.4,8.67e-18
lcl|TRINITY_DN8782_c0_g1_i14:c434-309,sp|A8MTY0.3|,A8MTY0.3,65.854,57.0,1.08e-10
lcl|TRINITY_DN8782_c0_g1_i14:c158-57,sp|Q8TF32.2|,Q8TF32.2,57.576,48.1,7.82e-08
lcl|TRINITY_DN8782_c0_g1_i14:c502-407,sp|Q6ZS27.1|,Q6ZS27.1,75.000,56.2,1.31e-10
lcl|TRINITY_DN8782_c0_g1_i14:c247-152,sp|B2RUI1.2|,B2RUI1.2,71.875,53.9,7.86e-10
lcl|TRINITY_DN8782_c0_g1_i15:c347-225,sp|Q96N22.2|,Q96N22.2,64.865,56.6,1.15e-10
lcl|TRINITY_DN8782_c0_g1_i12:12-269,sp|Q14591.4|,Q14591.4,47.115,106,2.51e-27
lcl|TRINITY_DN8782_c0_g1_i12:c193-2,sp|Q86TJ5.1|,Q86TJ5.1,50.602,84.3,6.63e-20
lcl|TRINITY_DN8782_c0_g1_i13:132-218,sp|P18745.1|,P18745.1,74.074,47.4,1.51e-07
lcl|TRINITY_DN8782_c0_g1_i13:c142-47,sp|Q96N22.2|,Q96N22.2,68.750,53.5,9.85e-10
lcl|TRINITY_DN8782_c0_g1_i10:577-756,sp|Q9BRR0.2|,Q9BRR0.2,70.690,91.3,1.60e-22
lcl|TRINITY_DN8782_c0_g1_i10:177-356,sp|A2VDQ7.1|,A2VDQ7.1,47.368,73.6,3.14e-16
lcl|TRINITY_DN8782_c0_g1_i10:c467-342,sp|A8MTY0.3|,A8MTY0.3,65.854,57.0,1.08e-10
lcl|TRINITY_DN8782_c0_g1_i10:c158-57,sp|Q8TF32.2|,Q8TF32.2,57.576,48.1,7.82e-08
lcl|TRINITY_DN8782_c0_g1_i10:c613-440,sp|Q6ZS27.1|,Q6ZS27.1,72.917,80.5,9.87e-19
lcl|TRINITY_DN8782_c0_g1_i10:c613-440,sp|Q6ZS27.1|,Q6ZS27.1,53.846,65.9,1.64e-13
lcl|TRINITY_DN8782_c0_g1_i10:c247-152,sp|B2RUI1.2|,B2RUI1.2,71.875,53.9,7.86e-10
lcl|TRINITY_DN8782_c5_g1_i2:c213-88,sp|Q03936.2|,Q03936.2,75.000,65.1,1.52e-13
lcl|TRINITY_DN8782_c6_g1_i1:80-229,sp|O43167.2|,O43167.2,70.000,76.3,2.23e-17
lcl|TRINITY_DN8782_c6_g1_i1:150-230,sp|O14628.2|,O14628.2,73.077,46.2,2.77e-07
lcl|TRINITY_DN8782_c6_g1_i1:c208-2,sp|Q13360.4|,Q13360.4,62.687,94.7,1.38e-23
lcl|TRINITY_DN8704_c0_g1_i1:757-1011,sp|Q5BJH2.2|,Q5BJH2.2,50.943,59.3,2.12e-11
lcl|TRINITY_DN8704_c0_g1_i1:374-928,sp|Q9CZB9.2|,Q9CZB9.2,30.496,82.0,8.99e-19
lcl|TRINITY_DN8704_c0_g1_i1:c952-746,sp|Q5BJH2.2|,Q5BJH2.2,51.852,62.0,9.02e-13
lcl|TRINITY_DN8715_c0_g1_i1:115-1050,sp|Q5BLX8.1|,Q5BLX8.1,62.238,373,6.05e-129
